"File: DDELog(Excel:M9	1	1)::C:\Users\user\Desktop\clemens\19_07_22_ DRG_AOP\M9_DRG_19_7\M9_S+T.LOG"
"Date: Tue Jul 19 2022 15:58:19.17"
0.0000, "Wavelength Names:	340	385	GFP	Wavelength 4	555"
"Time (sec)"
67.0910
101.8030
0.0000, "Clock reset to 0.0"
0.0000, "Clock reset to 0.0"
"Region 1: [Location: (294, 113), Size: (26, 25), Area: 506]"
"Region 2: [Location: (297, 135), Size: (25, 24), Area: 468]"
"Region 3: [Location: (350, 282), Size: (29, 31), Area: 695]"
"Region 4: [Location: (278, 266), Size: (39, 38), Area: 1150]"
"Region 5: [Location: (258, 289), Size: (23, 26), Area: 458]"
"Region 6: [Location: (122, 351), Size: (37, 35), Area: 991]"
"Region 7: [Location: (131, 404), Size: (40, 42), Area: 1300]"
"Region 8: [Location: (0, 472), Size: (24, 28), Area: 520]"
"Region 9: [Location: (84, 99), Size: (38, 36), Area: 1056]"
"Region 10: [Location: (26, 222), Size: (45, 47), Area: 1637]"
"Time (sec)", "R1 W1 Avg", "R1 W2 Avg", "R2 W1 Avg", "R2 W2 Avg", "R3 W1 Avg", "R3 W2 Avg", "R4 W1 Avg", "R4 W2 Avg", "R5 W1 Avg", "R5 W2 Avg", "R6 W1 Avg", "R6 W2 Avg", "R7 W1 Avg", "R7 W2 Avg", "R8 W1 Avg", "R8 W2 Avg", "R9 W1 Avg", "R9 W2 Avg", "R10 W1 Avg", "R10 W2 Avg"
269.8970, 1649.1976, 2729.8834, 1670.2030, 2312.6453, 1688.3712, 3054.6388, 1739.4843, 2552.1983, 1661.9803, 2877.2707, 1706.1524, 2774.2129, 1687.7154, 3889.9177, 1655.1692, 3460.2404, 1606.9725, 1633.3958, 1602.7056, 1627.9646
270.8970, 1652.1067, 2732.2036, 1669.0021, 2313.2821, 1686.8302, 3052.3468, 1739.2591, 2555.6374, 1658.9236, 2875.0044, 1706.3320, 2788.7639, 1687.2246, 3896.1292, 1656.2000, 3457.5654, 1605.4981, 1635.6591, 1604.0641, 1628.7611
271.8970, 1648.5415, 2736.7826, 1670.3013, 2313.4338, 1688.1065, 3053.8820, 1740.8235, 2560.5513, 1660.3253, 2882.1201, 1706.3300, 2806.3512, 1687.9438, 3899.1062, 1656.3750, 3465.0250, 1604.4252, 1634.8598, 1602.9609, 1630.3885
272.8970, 1648.4308, 2733.9289, 1671.1111, 2316.8825, 1688.5799, 3055.4129, 1739.4574, 2557.9565, 1660.8362, 2880.2445, 1705.8486, 2815.6872, 1688.6169, 3903.5762, 1656.9538, 3458.6981, 1605.8494, 1635.0379, 1602.6982, 1629.5076
273.8970, 1649.9427, 2732.8775, 1669.6538, 2321.0855, 1687.9281, 3051.0820, 1738.5922, 2561.7983, 1660.4279, 2877.4301, 1706.5146, 2828.4258, 1687.8223, 3903.2138, 1656.2231, 3457.3962, 1605.2311, 1633.6761, 1603.6426, 1629.7263
274.8970, 1648.6364, 2731.6759, 1671.1752, 2325.9722, 1687.5799, 3045.7928, 1740.3739, 2565.3217, 1660.4803, 2878.7991, 1705.7316, 2827.7437, 1686.7077, 3909.6423, 1655.7885, 3459.5231, 1605.4422, 1635.2244, 1602.6683, 1630.8094
275.8970, 1648.5988, 2731.3142, 1670.7714, 2320.7543, 1689.6446, 3039.3770, 1739.7817, 2565.2235, 1661.1157, 2877.8472, 1705.5076, 2839.9364, 1687.5115, 3905.6138, 1655.0519, 3458.9808, 1605.1155, 1637.5350, 1603.4979, 1628.5254
276.8970, 1649.3656, 2735.8735, 1671.6731, 2322.2863, 1687.6820, 3039.7007, 1738.8217, 2568.0652, 1660.5218, 2873.1245, 1705.8426, 2841.0272, 1687.5900, 3906.6854, 1656.1712, 3458.2192, 1604.4574, 1635.7405, 1602.1051, 1630.2437
277.8970, 1649.2866, 2734.8597, 1669.5064, 2322.6603, 1688.9079, 3042.2403, 1740.8035, 2572.1713, 1661.0284, 2881.5611, 1705.2987, 2847.4188, 1686.6269, 3903.1454, 1654.6846, 3457.8500, 1607.2083, 1636.6941, 1604.9847, 1629.2297
278.8970, 1649.9526, 2734.3261, 1669.5299, 2325.6154, 1688.4647, 3041.6935, 1739.8078, 2573.4165, 1659.7074, 2879.3341, 1704.2059, 2852.2553, 1687.1408, 3898.5238, 1652.8288, 3455.7788, 1606.4545, 1635.7008, 1604.8082, 1629.5913
279.8970, 1649.5296, 2735.5593, 1671.0962, 2329.6688, 1687.6935, 3036.6259, 1740.8783, 2573.0409, 1659.4170, 2873.2358, 1704.2896, 2854.4622, 1687.5777, 3899.5738, 1656.5827, 3462.0096, 1605.5862, 1635.1212, 1603.9585, 1629.3317
280.8970, 1647.6838, 2731.4328, 1668.3504, 2331.6239, 1688.0820, 3034.8288, 1738.7287, 2574.1522, 1659.5240, 2881.4061, 1704.6791, 2861.7952, 1687.0008, 3896.8385, 1654.1096, 3462.5846, 1604.9233, 1635.2519, 1603.4227, 1631.0788
281.8970, 1646.2312, 2736.2648, 1668.2585, 2330.3932, 1688.9755, 3035.3496, 1739.9017, 2573.7504, 1659.1638, 2875.7969, 1703.8032, 2870.0868, 1687.6354, 3893.9615, 1653.9692, 3464.1231, 1603.8939, 1635.4015, 1604.6274, 1631.4533
282.8970, 1648.7569, 2737.6818, 1671.1966, 2334.0940, 1688.2173, 3032.7209, 1739.5365, 2577.9730, 1660.7467, 2880.7948, 1702.9687, 2885.6549, 1687.0823, 3891.9254, 1655.0308, 3465.4577, 1604.8030, 1635.9100, 1603.9359, 1630.5925
283.8970, 1650.1067, 2744.2846, 1671.0769, 2339.1282, 1686.9842, 3042.9468, 1737.6870, 2580.6826, 1659.0218, 2878.3952, 1704.4975, 2897.4844, 1686.8123, 3886.5100, 1654.5519, 3461.1038, 1606.7235, 1635.2216, 1603.0568, 1630.1350
284.8970, 1648.4921, 2739.3656, 1668.3312, 2337.7650, 1689.3554, 3039.3338, 1738.5130, 2582.6235, 1659.5197, 2875.2729, 1704.3824, 2909.7679, 1686.9992, 3888.6085, 1655.4962, 3460.0404, 1606.0284, 1635.6080, 1603.6640, 1629.6946
285.8970, 1648.6166, 2740.8874, 1669.0577, 2335.6560, 1687.5309, 3041.2417, 1740.6113, 2581.7243, 1661.0677, 2880.9563, 1701.5530, 2915.9556, 1686.2100, 3886.2800, 1656.6019, 3460.3808, 1605.6392, 1635.9034, 1604.9291, 1629.7917
286.8970, 1649.8834, 2741.9585, 1669.7671, 2338.4530, 1688.2964, 3041.6964, 1738.8122, 2582.9478, 1659.3144, 2883.0197, 1702.6488, 2923.2513, 1685.6400, 3886.0700, 1655.1519, 3465.3808, 1605.1600, 1634.6402, 1604.2022, 1629.5797
287.8970, 1649.5040, 2740.9051, 1668.7009, 2344.7393, 1687.5309, 3039.6532, 1740.2339, 2585.5757, 1659.6441, 2884.7882, 1701.8900, 2923.3098, 1687.2108, 3882.1477, 1654.2154, 3467.3827, 1605.2813, 1634.6572, 1603.6585, 1630.3622
288.8970, 1648.0020, 2747.5613, 1670.1389, 2343.0641, 1686.9827, 3038.7165, 1738.9417, 2587.2930, 1658.6725, 2879.9192, 1702.9395, 2932.4046, 1686.0215, 3878.1569, 1655.9769, 3475.8865, 1606.4214, 1636.2292, 1605.2450, 1629.5608
289.8970, 1648.5316, 2745.7727, 1668.4551, 2340.8782, 1685.5424, 3041.8029, 1737.8870, 2587.1270, 1657.7991, 2878.8319, 1703.2281, 2938.9213, 1687.3431, 3877.7508, 1653.5000, 3471.2096, 1604.1761, 1635.6383, 1603.2957, 1629.5522
290.8970, 1649.9368, 2747.8004, 1666.6816, 2346.2863, 1689.4302, 3042.0993, 1739.7087, 2588.6313, 1660.0437, 2881.0240, 1703.6942, 2953.6145, 1687.0008, 3871.2423, 1654.1288, 3469.6500, 1605.4905, 1635.3712, 1603.9078, 1628.8577
291.8970, 1650.1996, 2743.2885, 1668.7329, 2344.2244, 1687.1396, 3046.0460, 1740.0400, 2589.1296, 1660.4672, 2877.5415, 1700.5227, 2964.6983, 1687.1669, 3877.5792, 1655.1558, 3473.5519, 1606.2955, 1634.4214, 1603.1649, 1628.7221
292.8970, 1648.4269, 2745.0158, 1666.6111, 2347.0940, 1686.8446, 3047.2101, 1739.7243, 2591.7165, 1659.3493, 2881.5175, 1701.3512, 2978.5984, 1687.8931, 3873.6585, 1653.5596, 3476.7308, 1605.1411, 1634.7907, 1603.3458, 1630.1552
293.8970, 1651.1957, 2746.1285, 1668.1688, 2349.1944, 1686.9381, 3051.2317, 1739.1235, 2593.2409, 1658.0284, 2877.4563, 1702.5197, 2989.8940, 1686.4377, 3873.2308, 1654.5212, 3473.1981, 1606.0038, 1635.8987, 1605.0831, 1629.6787
294.8970, 1648.1937, 2744.4921, 1669.3440, 2350.4573, 1688.2302, 3051.2921, 1740.9635, 2591.2809, 1658.7118, 2879.2183, 1701.0404, 2996.5913, 1687.4062, 3874.9985, 1655.4596, 3476.2962, 1604.6600, 1634.4337, 1603.2663, 1628.9633
295.8970, 1648.8083, 2750.6364, 1671.2051, 2351.4915, 1688.2129, 3052.6518, 1737.9887, 2596.8687, 1658.5328, 2883.7402, 1701.7558, 3007.8618, 1688.7438, 3878.2369, 1654.2385, 3469.5788, 1604.8419, 1635.9280, 1603.5186, 1629.7648
296.8970, 1648.5593, 2751.3399, 1670.1944, 2352.9167, 1687.6604, 3048.6489, 1739.3522, 2597.3852, 1660.2555, 2882.5306, 1700.0989, 3024.3461, 1686.4408, 3881.6546, 1654.3750, 3468.1038, 1605.0407, 1635.7813, 1603.5583, 1629.4068
297.8970, 1647.4170, 2750.0336, 1667.4380, 2356.5940, 1687.0892, 3043.5482, 1739.5383, 2594.8791, 1659.7926, 2878.4847, 1700.8365, 3038.9031, 1685.5323, 3877.3808, 1653.1788, 3473.1808, 1604.8589, 1634.9621, 1603.1949, 1629.9145
298.8970, 1649.7352, 2748.4704, 1669.4509, 2349.4509, 1687.2777, 3040.3482, 1738.8296, 2596.3774, 1658.4803, 2877.9651, 1700.4622, 3042.9475, 1687.6523, 3875.8369, 1654.2115, 3483.4365, 1606.3106, 1634.6080, 1603.4679, 1630.7532
299.8970, 1648.4704, 2749.6186, 1670.4765, 2357.8077, 1688.4993, 3033.7324, 1738.8843, 2597.4052, 1657.7358, 2878.4607, 1699.8940, 3041.9869, 1686.9954, 3880.1638, 1654.9096, 3477.2596, 1606.0426, 1636.3788, 1604.7905, 1629.0739
300.8970, 1648.7075, 2753.3004, 1669.3739, 2355.1474, 1686.5885, 3039.7712, 1738.4513, 2597.3243, 1655.7969, 2875.2620, 1700.4057, 3045.7316, 1686.0031, 3881.5454, 1653.3308, 3482.1231, 1605.7623, 1635.8068, 1604.0843, 1630.0770
301.8970, 1648.4427, 2747.9150, 1668.9509, 2359.1560, 1688.0662, 3037.2245, 1738.8061, 2600.4000, 1658.1725, 2876.4279, 1699.8496, 3038.1867, 1687.6108, 3882.9962, 1656.8231, 3473.2577, 1604.8693, 1635.0313, 1603.7728, 1627.9670
302.8970, 1648.2075, 2752.4506, 1668.3974, 2358.7778, 1687.7367, 3040.6144, 1737.3974, 2599.8348, 1658.2140, 2874.4017, 1699.0131, 3043.3602, 1686.1838, 3892.1754, 1654.9327, 3476.9538, 1606.0256, 1634.8816, 1603.2926, 1629.8687
303.8970, 1646.4348, 2754.5672, 1669.9808, 2360.7521, 1686.5050, 3046.4475, 1739.3313, 2598.9443, 1656.5175, 2872.4498, 1701.4702, 3041.9041, 1687.7054, 3895.7423, 1655.0135, 3473.7096, 1605.4517, 1635.0133, 1603.4533, 1630.5302
304.8970, 1648.8972, 2753.4308, 1669.3632, 2362.7094, 1687.8662, 3044.2633, 1737.2922, 2602.3843, 1659.1026, 2881.8472, 1700.8900, 3047.7891, 1686.2215, 3897.7115, 1655.6731, 3479.0750, 1606.0388, 1634.7926, 1604.0049, 1629.7654
305.8970, 1647.8123, 2752.9763, 1667.1923, 2360.2009, 1689.1050, 3039.5511, 1739.6183, 2600.4704, 1659.3690, 2878.3428, 1700.6882, 3050.5005, 1686.5892, 3896.8308, 1653.9981, 3478.4365, 1605.0284, 1636.3210, 1605.0764, 1628.9291
306.8970, 1649.7016, 2754.3202, 1671.2436, 2363.3825, 1688.9827, 3042.2086, 1738.9026, 2598.5626, 1658.3603, 2877.2817, 1699.1665, 3055.2119, 1687.1831, 3899.0869, 1655.6231, 3478.5635, 1604.5350, 1635.5644, 1603.6567, 1630.4655
307.8970, 1649.3735, 2753.9565, 1669.5107, 2359.5705, 1688.9942, 3047.7180, 1739.2330, 2602.8000, 1659.6354, 2875.2467, 1699.7598, 3054.7013, 1684.5646, 3900.1977, 1654.6423, 3488.0135, 1606.6080, 1634.6619, 1603.7966, 1628.6732
308.8970, 1648.8933, 2752.5099, 1669.3120, 2359.7115, 1688.4676, 3050.3338, 1738.5843, 2605.2643, 1656.5983, 2875.8210, 1700.4955, 3058.8285, 1685.1831, 3898.7508, 1654.8231, 3483.6308, 1606.2036, 1633.9536, 1602.7459, 1629.1564
309.8970, 1647.9091, 2754.3735, 1666.1581, 2363.0620, 1685.8403, 3048.8158, 1738.6130, 2604.1017, 1657.3996, 2872.7707, 1700.5792, 3059.3602, 1685.8023, 3895.2438, 1654.0058, 3481.1077, 1605.2936, 1634.3381, 1603.4111, 1628.2407
310.8970, 1646.5119, 2758.0593, 1669.2393, 2364.2799, 1687.1698, 3058.0417, 1738.4261, 2601.7330, 1657.1201, 2877.7205, 1701.7427, 3063.0817, 1686.8546, 3889.7615, 1653.4865, 3481.2712, 1605.5947, 1634.5814, 1604.3861, 1630.6842
311.8970, 1644.9170, 2752.2352, 1665.7970, 2367.0940, 1687.9942, 3056.1827, 1737.9704, 2603.8600, 1658.4148, 2878.9672, 1700.5792, 3066.4854, 1686.4477, 3888.5638, 1654.7096, 3480.8808, 1604.2367, 1634.8220, 1604.4276, 1629.2266
312.8970, 1646.2885, 2757.9328, 1667.9274, 2367.6474, 1687.2705, 3059.2662, 1737.9783, 2604.1617, 1657.8210, 2870.9345, 1698.4329, 3060.7941, 1685.8992, 3888.7500, 1655.2808, 3483.1808, 1605.5133, 1634.1932, 1603.7043, 1629.2486
313.8970, 1648.0099, 2749.8498, 1668.3333, 2372.2393, 1688.7266, 3066.4878, 1740.1887, 2607.5835, 1657.7664, 2875.6638, 1699.6983, 3056.7386, 1687.4638, 3889.0408, 1655.4596, 3477.1981, 1606.8248, 1634.9498, 1604.0929, 1629.9181
314.8970, 1646.0178, 2753.5198, 1666.9637, 2369.1667, 1686.6978, 3065.4475, 1738.7157, 2608.3496, 1658.4716, 2871.4934, 1697.3128, 3067.7336, 1686.4585, 3884.6108, 1654.7923, 3478.6058, 1605.5682, 1634.4858, 1603.9395, 1628.9163
315.8970, 1646.8419, 2755.0929, 1667.0491, 2370.7628, 1686.7957, 3068.4317, 1736.6452, 2608.1696, 1658.1572, 2871.0415, 1700.5177, 3073.6438, 1686.0685, 3887.9092, 1656.1673, 3479.4404, 1605.8759, 1633.1619, 1603.3873, 1629.2963
316.8970, 1647.5356, 2754.0059, 1669.5897, 2370.6645, 1686.4561, 3068.1612, 1738.3235, 2606.1217, 1657.4301, 2878.8100, 1699.9566, 3083.5913, 1685.3538, 3886.2269, 1655.1038, 3473.4673, 1606.6042, 1635.0502, 1604.5644, 1628.6310
317.8970, 1646.1126, 2754.3913, 1667.5962, 2374.3098, 1688.9324, 3061.9626, 1740.6870, 2607.2070, 1659.7598, 2866.8930, 1698.1483, 3090.5298, 1686.9931, 3882.0538, 1655.3538, 3483.2135, 1604.9905, 1634.1411, 1604.9633, 1631.1772
318.8970, 1647.6146, 2755.5119, 1669.1624, 2376.3269, 1687.0763, 3044.1482, 1739.3757, 2604.9678, 1659.2074, 2866.0000, 1698.8234, 3096.6307, 1685.8315, 3875.8862, 1654.3404, 3481.0923, 1605.5928, 1635.7992, 1604.9383, 1630.2944
319.8970, 1647.9229, 2758.6542, 1668.1645, 2378.5983, 1687.5799, 3040.0691, 1740.2670, 2602.3965, 1659.1659, 2864.5087, 1698.7911, 3096.6418, 1686.7415, 3872.2669, 1653.8731, 3480.2615, 1605.4138, 1635.7964, 1603.6903, 1629.3641
320.8970, 1646.7727, 2759.4348, 1667.2842, 2375.2927, 1684.7957, 3046.0950, 1738.1722, 2599.7983, 1656.9454, 2855.0022, 1697.1504, 3096.6831, 1685.2354, 3868.0723, 1652.7923, 3482.1481, 1606.2008, 1634.3911, 1604.1924, 1629.3152
321.8970, 1646.5079, 2752.9091, 1667.4530, 2379.4103, 1686.2547, 3041.0000, 1738.3957, 2597.5096, 1658.9061, 2860.3384, 1696.6246, 3102.7851, 1686.1392, 3858.2269, 1655.0942, 3479.2077, 1604.3428, 1637.0085, 1603.4398, 1629.3732
322.8970, 1647.0494, 2751.1700, 1664.3654, 2381.3013, 1684.5324, 3042.7453, 1737.0704, 2596.4348, 1657.2882, 2862.7948, 1696.1998, 3105.3300, 1684.2238, 3855.5962, 1652.9846, 3476.5115, 1604.5938, 1634.3655, 1604.9823, 1629.6897
323.8970, 1648.5316, 2748.8043, 1666.8889, 2377.0299, 1685.0748, 3041.8403, 1737.9322, 2594.0096, 1656.9236, 2857.3493, 1696.1837, 3101.0706, 1686.1962, 3852.6146, 1655.9750, 3471.6692, 1605.5653, 1634.5095, 1602.7776, 1628.8583
324.8970, 1646.9862, 2750.2806, 1666.5556, 2381.7372, 1685.7770, 3039.0820, 1738.5452, 2595.7887, 1658.2751, 2854.1419, 1696.2180, 3103.4642, 1685.1569, 3850.2592, 1653.4635, 3471.9712, 1605.8210, 1632.5777, 1603.0770, 1629.6445
325.8970, 1649.8972, 2751.3162, 1666.4915, 2377.8162, 1686.7885, 3043.0993, 1738.0165, 2592.7661, 1659.3668, 2856.5459, 1697.4924, 3102.1715, 1685.9092, 3854.8262, 1652.6096, 3475.8673, 1606.3930, 1635.3485, 1604.8002, 1628.0648
326.8970, 1648.5020, 2752.9941, 1667.0662, 2380.6645, 1684.0763, 3043.0187, 1737.4487, 2593.6243, 1659.1092, 2862.7467, 1698.4168, 3102.8012, 1686.8177, 3848.8723, 1652.8269, 3473.6635, 1606.1875, 1633.8741, 1603.3439, 1629.4979
327.8970, 1645.1739, 2748.0830, 1665.8846, 2382.0919, 1684.9741, 3041.4964, 1737.6270, 2593.1235, 1659.8013, 2857.0590, 1697.2815, 3103.0363, 1685.5500, 3838.8762, 1652.9673, 3476.1558, 1605.1932, 1633.1809, 1603.3861, 1629.4630
328.8970, 1646.8103, 2749.1423, 1668.1560, 2382.4017, 1687.2647, 3039.5683, 1738.1809, 2592.7130, 1658.7969, 2854.8406, 1697.7013, 3104.4016, 1685.8338, 3832.5915, 1654.5442, 3478.3481, 1604.8987, 1634.7746, 1602.6439, 1630.2059
329.8970, 1646.5850, 2753.0968, 1665.8846, 2383.6474, 1685.8029, 3045.7180, 1737.3661, 2591.7383, 1658.5830, 2857.9934, 1696.8739, 3095.8688, 1686.7277, 3829.6285, 1653.9885, 3472.9115, 1605.2235, 1633.6544, 1602.9389, 1629.4239
330.8970, 1646.1858, 2748.7925, 1665.0363, 2382.5363, 1686.0878, 3045.9827, 1739.5174, 2587.6974, 1659.2707, 2857.5087, 1696.1655, 3093.1816, 1687.9746, 3825.5962, 1654.2808, 3475.2173, 1604.9678, 1633.5322, 1604.1955, 1628.0195
331.8970, 1647.9111, 2748.7391, 1666.1560, 2384.1603, 1686.4187, 3038.3626, 1739.6591, 2592.2417, 1659.3362, 2856.6266, 1697.5782, 3089.4874, 1686.0238, 3826.7969, 1654.0231, 3472.5481, 1606.4801, 1633.9148, 1604.3012, 1629.0483
332.8970, 1644.4565, 2748.2530, 1663.9915, 2385.4466, 1686.5266, 3039.6748, 1738.8287, 2588.6800, 1658.6703, 2859.8035, 1697.7629, 3099.0838, 1687.3731, 3825.7508, 1654.0135, 3471.7327, 1604.7500, 1633.9195, 1602.7838, 1629.0104
333.8970, 1647.0791, 2750.4901, 1665.9637, 2384.3333, 1686.0489, 3040.3914, 1737.4209, 2589.9017, 1657.7948, 2852.1135, 1695.4511, 3097.8638, 1686.1092, 3825.3423, 1653.3865, 3472.4135, 1604.7500, 1634.0237, 1602.3024, 1627.4746
334.8970, 1647.5237, 2744.0830, 1665.3697, 2377.3141, 1685.5525, 3038.0676, 1737.6957, 2591.1096, 1659.0764, 2855.6507, 1696.7770, 3095.0212, 1686.3438, 3821.1192, 1654.8019, 3477.6846, 1607.2311, 1634.0900, 1604.6365, 1629.5522
335.8970, 1646.1660, 2748.9170, 1664.5385, 2379.3098, 1684.9381, 3036.8475, 1736.1722, 2587.9078, 1656.8035, 2851.2882, 1696.9102, 3095.0757, 1686.7454, 3823.8054, 1654.9788, 3470.0827, 1604.6193, 1634.3466, 1604.4649, 1628.6793
336.8970, 1646.3360, 2743.6087, 1667.1368, 2375.2863, 1685.2029, 3033.4705, 1738.8791, 2592.0835, 1659.5240, 2852.2205, 1696.8254, 3097.6377, 1688.6262, 3827.8069, 1652.8135, 3471.0788, 1605.9564, 1633.9669, 1604.4508, 1628.3684
337.8970, 1647.6957, 2739.8024, 1667.4957, 2378.2222, 1685.6691, 3028.3957, 1738.1678, 2590.3930, 1658.1135, 2850.8559, 1697.6075, 3091.6155, 1686.3338, 3833.2669, 1655.2577, 3472.6596, 1605.2434, 1632.8333, 1601.5761, 1629.2340
338.8970, 1646.5929, 2742.0119, 1664.6453, 2383.4380, 1687.1410, 3028.5266, 1739.7043, 2595.4696, 1658.2533, 2852.4651, 1696.5964, 3090.8779, 1685.7885, 3836.8400, 1653.7442, 3470.0731, 1606.0152, 1633.5379, 1604.4362, 1628.3775
339.8970, 1647.2372, 2740.9526, 1666.6538, 2380.6026, 1685.9540, 3031.4388, 1736.8278, 2595.9209, 1656.8406, 2851.3035, 1694.7114, 3093.1130, 1685.7823, 3836.5323, 1654.0654, 3476.4212, 1606.3883, 1634.1960, 1602.4404, 1629.6115
340.8970, 1647.1502, 2748.8360, 1665.5150, 2383.1752, 1687.0302, 3025.9022, 1739.5304, 2592.2957, 1658.1026, 2854.3690, 1697.8981, 3089.0585, 1686.3585, 3836.4600, 1652.5192, 3478.8615, 1606.0938, 1633.8674, 1603.9780, 1627.4746
341.8970, 1646.2826, 2742.9960, 1666.6923, 2382.2692, 1688.2331, 3027.0173, 1738.0609, 2592.7287, 1660.0961, 2848.3777, 1697.7538, 3091.9011, 1685.9731, 3837.4762, 1654.0577, 3481.5442, 1605.7320, 1634.1667, 1604.5376, 1630.7544
342.8970, 1648.0909, 2746.7648, 1664.9936, 2385.2372, 1686.9640, 3027.9871, 1738.8965, 2593.9557, 1660.0393, 2847.6376, 1695.6206, 3089.6771, 1685.3985, 3837.8077, 1654.5000, 3474.0904, 1605.5530, 1634.9574, 1604.3177, 1629.5663
343.8970, 1645.9960, 2745.2411, 1666.3483, 2382.4722, 1686.1712, 3026.2014, 1739.0591, 2591.8696, 1657.1376, 2844.4869, 1696.7881, 3091.9072, 1686.6285, 3840.9585, 1653.7635, 3480.7115, 1605.2519, 1633.8873, 1603.8241, 1629.7831
344.8970, 1648.1087, 2742.3992, 1666.2650, 2383.3333, 1687.4791, 3023.5137, 1738.8130, 2592.1557, 1659.0677, 2842.6987, 1696.0575, 3090.8073, 1685.3054, 3839.2508, 1653.4750, 3477.9077, 1606.3258, 1635.4886, 1603.6243, 1629.0055
345.8970, 1645.5455, 2744.1008, 1665.5705, 2387.3697, 1687.5237, 3025.9252, 1736.0983, 2592.0713, 1658.3755, 2846.7991, 1697.5247, 3089.0989, 1684.5554, 3838.9415, 1653.2615, 3474.1923, 1605.7983, 1634.9432, 1603.7502, 1628.9633
346.8970, 1646.8814, 2740.1443, 1665.0064, 2390.4124, 1685.3266, 3027.0245, 1738.4026, 2595.5417, 1655.9760, 2848.5808, 1695.7225, 3092.3037, 1687.3208, 3847.2362, 1655.2962, 3463.8904, 1606.3722, 1634.6818, 1604.1967, 1628.1894
347.8970, 1644.9407, 2742.6798, 1665.8718, 2387.1282, 1685.0288, 3025.9007, 1738.2296, 2594.6539, 1656.9214, 2843.8275, 1697.1907, 3097.5308, 1684.8423, 3843.3531, 1653.6308, 3466.5558, 1604.6657, 1633.8864, 1602.6426, 1628.1246
348.8970, 1647.3478, 2740.1462, 1665.5342, 2385.7265, 1685.0374, 3023.4691, 1737.4922, 2596.6626, 1657.6965, 2838.4803, 1697.6539, 3100.2987, 1687.4869, 3847.8692, 1652.5692, 3470.6327, 1604.6695, 1634.4564, 1604.3060, 1628.2951
349.8970, 1650.0968, 2746.4150, 1666.7009, 2387.8654, 1684.1266, 3018.7252, 1738.8930, 2596.9896, 1657.3974, 2842.1179, 1695.3512, 3093.0121, 1684.6685, 3847.0700, 1655.1173, 3471.4769, 1605.2055, 1634.6837, 1604.1747, 1628.2254
350.8970, 1645.2609, 2740.3814, 1666.0470, 2388.6859, 1684.0547, 3022.6432, 1738.6843, 2595.7530, 1658.6157, 2848.9629, 1694.5328, 3094.3572, 1685.8285, 3850.4038, 1652.2019, 3478.9481, 1603.6165, 1632.7983, 1602.8595, 1627.2040
351.8970, 1644.7431, 2743.6838, 1663.9957, 2391.2479, 1686.0129, 3024.1367, 1737.1278, 2594.1757, 1657.7686, 2843.5590, 1695.9485, 3084.8789, 1684.5954, 3844.0462, 1654.4115, 3478.5481, 1603.6080, 1633.2424, 1603.0861, 1626.1026
352.8970, 1646.0336, 2741.5296, 1664.6944, 2387.9444, 1684.5381, 3019.8791, 1736.1887, 2595.5948, 1657.4694, 2843.1485, 1695.8285, 3084.2836, 1685.6085, 3850.7277, 1654.9327, 3476.5827, 1605.0634, 1632.6449, 1603.2633, 1628.3042
353.8970, 1648.4071, 2745.7332, 1665.2863, 2385.5449, 1684.2014, 3015.9094, 1736.6548, 2596.2252, 1656.4017, 2843.1463, 1694.4016, 3083.9485, 1685.3831, 3847.7585, 1653.4077, 3477.4885, 1604.4612, 1631.8911, 1604.2114, 1627.7691
354.8970, 1646.8300, 2747.9783, 1665.8333, 2388.4188, 1684.2849, 3019.4273, 1736.8661, 2595.0217, 1658.3035, 2836.6659, 1696.7215, 3086.2866, 1683.8231, 3850.4562, 1652.7865, 3480.3865, 1604.8741, 1633.5871, 1603.2230, 1627.7538
355.8970, 1646.0277, 2741.4862, 1665.1261, 2388.4274, 1684.9295, 3018.9583, 1736.6217, 2596.0243, 1657.3079, 2843.8472, 1697.0283, 3087.4097, 1685.2015, 3851.3315, 1654.5154, 3483.1308, 1604.7926, 1632.9688, 1604.6536, 1627.6933
356.8970, 1645.8953, 2744.5178, 1665.2372, 2388.5342, 1685.5914, 3022.0734, 1737.7809, 2591.0209, 1658.1157, 2838.4520, 1695.6993, 3081.0010, 1685.2508, 3856.3846, 1653.7500, 3484.0154, 1606.0966, 1632.3987, 1603.6634, 1627.2718
357.8970, 1645.1107, 2742.3241, 1665.3547, 2391.4231, 1686.7612, 3022.9367, 1738.1939, 2584.4217, 1659.0044, 2838.8777, 1697.4803, 3084.4823, 1685.8454, 3858.4954, 1653.9981, 3487.0692, 1602.6278, 1631.0066, 1603.8681, 1627.6878
358.8970, 1646.8241, 2752.5929, 1665.2009, 2397.8440, 1685.1410, 3020.9338, 1738.5548, 2577.7774, 1657.4279, 2839.5590, 1696.3784, 3087.4612, 1685.2992, 3852.8969, 1653.5404, 3488.8846, 1604.2888, 1633.9706, 1603.0195, 1628.0232
359.8970, 1646.9585, 2749.5316, 1664.4380, 2397.1389, 1686.2144, 3023.4791, 1735.6487, 2576.9991, 1657.1332, 2834.8406, 1695.1514, 3083.8638, 1685.2200, 3851.6131, 1651.3154, 3486.1019, 1605.5994, 1633.2803, 1602.8705, 1627.6995
